student_id,first_name,last_name,email,gender,age,department,attendance(%),midterm_score,final_score,assignment_avg,quizzes_avg,participation_score,projects_score,total_score,grade,study_hours_per_week,internet_access,parent_education,family_income,stress_level
4205,Keith,Collins,keith.collins4205@email.com,Female,22,Physics,79.5,58,50,67.6,65.2,65,58,56.6,F,16,yes,Bachelor's,low,4
4206,Oscar,Johnson,oscar.johnson4206@email.com,Female,21,History,87.1,42,43,50.0,50.0,60,50,45.3,F,17,yes,Master's,high,7
4207,Kimberly,Curry,kimberly.curry4207@email.com,Female,24,Political Science,75.0,58,44,59.7,57.2,60,52,52.1,F,5,yes,Bachelor's,high,5
4208,Jerry,Clark,jerry.clark4208@email.com,Male,22,Business,82.8,60,85,76.7,89.4,70,78,75.5,C,11,no,Associate,medium,4
4209,Taylor,Gross,taylor.gross4209@email.com,Male,23,History,83.2,68,52,61.3,52.9,60,58,58.9,F,6,yes,Bachelor's,low,5
4210,Courtney,Butler,courtney.butler4210@email.com,Male,21,Biology,78.1,41,40,50.0,50.0,60,50,43.8,F,12,yes,Master's,high,7
4211,Alexis,Cook,alexis.cook4211@email.com,Male,24,Chemistry,83.1,40,44,50.0,56.8,60,50,45.4,F,8,yes,High School,low,5
4212,Kenneth,Harrison,kenneth.harrison4212@email.com,Male,21,Political Science,67.5,70,65,60.9,50.0,60,52,63.9,D,11,yes,Associate,medium,7
4213,Manuel,Payne,manuel.payne4213@email.com,Male,20,History,66.2,42,54,56.5,50.0,60,59,51.3,F,6,yes,High School,medium,9
4214,Laura,Schneider,laura.schneider4214@email.com,Female,18,Computer Science,91.5,83,68,76.1,72.7,60,61,72.5,C-,15,yes,High School,low,3
4215,Jack,Smith,jack.smith4215@email.com,Female,24,Business,99.4,87,57,69.6,66.8,60,75,69.7,D,8,yes,High School,low,6
4216,Allison,Zavala,allison.zavala4216@email.com,Female,18,Economics,75.8,40,40,50.0,50.0,60,50,43.5,F,5,yes,Master's,high,9
4217,Amanda,Howard,amanda.howard4217@email.com,Female,24,Business,80.4,78,76,64.0,57.4,60,73,73.5,C,7,yes,High School,low,5
4218,Rachel,Rodriguez,rachel.rodriguez4218@email.com,Female,24,Psychology,87.9,84,58,76.2,69.7,73,84,71.7,C-,15,yes,Associate,medium,4
4219,Carol,Miller,carol.miller4219@email.com,Male,20,Mathematics,80.4,76,86,85.4,66.2,68,88,81.3,B-,15,yes,Associate,medium,4
4220,Ian,Elliott,ian.elliott4220@email.com,Female,21,Political Science,79.2,46,44,53.3,50.0,60,50,47.2,F,10,yes,Associate,high,7
4221,Benjamin,Knight,benjamin.knight4221@email.com,Female,22,Political Science,76.3,83,68,65.5,53.3,68,75,72.3,C-,8,yes,Doctorate,medium,5
4222,Judith,Mills,judith.mills4222@email.com,Female,24,Political Science,93.4,81,74,89.8,72.3,73,84,78.6,C+,16,yes,Associate,high,3
4223,Rebecca,Chavez,rebecca.chavez4223@email.com,Male,23,Biology,94.6,65,90,76.7,80.7,77,74,78.6,C+,8,no,Doctorate,high,4
4224,Bryan,Wood,bryan.wood4224@email.com,Male,21,Political Science,90.4,54,63,62.4,55.9,60,67,60.2,D,16,yes,Associate,medium,5
4225,Christopher,Roberts,christopher.roberts4225@email.com,Male,20,Computer Science,80.9,70,66,76.3,67.6,66,82,70.0,C-,11,yes,High School,high,2
4226,Donald,Hutchinson,donald.hutchinson4226@email.com,Female,23,Chemistry,99.0,43,56,55.6,50.0,60,68,53.2,F,9,yes,Bachelor's,medium,6
4227,Karen,Thomas,karen.thomas4227@email.com,Male,24,Engineering,86.1,46,40,50.0,50.0,60,50,45.3,F,12,yes,Associate,high,8
4228,John,Allen,john.allen4228@email.com,Male,22,Chemistry,79.6,74,66,69.1,64.3,69,52,67.5,D,11,no,High School,high,8
4229,Richard,Frey,richard.frey4229@email.com,Male,23,Chemistry,78.2,72,89,76.6,100.0,79,68,80.7,B-,22,yes,High School,medium,2
4230,Jeffrey,Bullock,jeffrey.bullock4230@email.com,Male,22,English Literature,97.9,59,50,60.4,50.0,60,50,54.2,F,10,yes,Bachelor's,medium,8
4231,Matthew,Calderon,matthew.calderon4231@email.com,Male,19,English Literature,87.1,76,72,68.5,76.8,60,56,70.9,C-,18,yes,High School,low,5
4232,Tammy,Adams,tammy.adams4232@email.com,Female,24,Business,81.8,74,63,61.0,54.6,63,72,66.7,D,6,yes,Doctorate,medium,5
4233,William,Frank,william.frank4233@email.com,Female,22,Mathematics,96.2,63,63,82.0,80.7,74,65,66.6,D,15,yes,Master's,medium,6
4234,Steven,Ellis,steven.ellis4234@email.com,Male,23,Business,94.4,81,66,92.9,75.5,80,90,76.9,C,11,yes,Bachelor's,medium,6
4235,Patricia,Richardson,patricia.richardson4235@email.com,Female,21,Political Science,83.2,52,40,50.0,50.0,60,53,47.4,F,13,no,Master's,high,8
4236,Victoria,Lopez,victoria.lopez4236@email.com,Male,22,Political Science,87.4,57,47,63.8,60.5,87,50,54.7,F,10,yes,High School,low,6
4237,John,Pacheco,john.pacheco4237@email.com,Male,19,Chemistry,60.0,60,75,68.9,83.2,71,56,68.2,D,16,yes,Master's,low,3
4238,Joshua,Gray,joshua.gray4238@email.com,Male,19,Economics,81.2,81,76,67.4,64.6,70,74,75.6,C,5,yes,Bachelor's,low,4
4239,Brittany,Snow,brittany.snow4239@email.com,Male,22,Political Science,79.1,49,57,55.2,63.0,60,59,55.1,F,13,no,Bachelor's,low,4
4240,Larry,Hall,larry.hall4240@email.com,Male,24,Physics,72.2,76,64,90.1,88.0,60,67,71.5,C-,20,yes,Master's,medium,9
4241,Darryl,Ross,darryl.ross4241@email.com,Male,18,English Literature,90.5,51,83,96.4,78.6,74,77,73.6,C,11,yes,High School,medium,3
4242,Tiffany,Brown,tiffany.brown4242@email.com,Female,24,Political Science,89.2,76,89,95.7,83.2,79,74,83.6,B,15,no,High School,low,5
4243,Ronald,Alvarez,ronald.alvarez4243@email.com,Male,23,Business,85.4,90,73,88.0,79.5,77,65,79.4,C+,5,yes,High School,low,8
4244,David,Dominguez,david.dominguez4244@email.com,Female,24,Chemistry,64.9,50,60,62.7,50.0,60,54,56.2,F,8,yes,High School,low,6
4245,Raymond,Hardy,raymond.hardy4245@email.com,Female,21,Business,71.4,48,52,50.0,50.0,60,56,51.4,F,19,no,High School,medium,8
4246,Sheila,Powell,sheila.powell4246@email.com,Female,20,Mathematics,81.3,75,62,67.6,77.7,62,77,68.8,D,9,yes,Master's,medium,5
4247,Alexander,Moore,alexander.moore4247@email.com,Female,21,Psychology,79.6,44,40,50.0,50.0,60,50,44.7,F,16,yes,Bachelor's,medium,9
4248,Andrew,Small,andrew.small4248@email.com,Female,20,Economics,86.7,52,50,50.0,55.3,60,50,51.4,F,12,yes,Associate,medium,7
4249,Sean,Armstrong,sean.armstrong4249@email.com,Female,23,Mathematics,79.4,66,62,82.0,90.9,62,86,69.1,D,19,yes,Doctorate,high,9
4250,Brittany,Lawson,brittany.lawson4250@email.com,Female,18,Mathematics,80.8,67,84,77.3,81.9,88,82,78.2,C+,14,no,Bachelor's,medium,4
4251,Kristy,Poole,kristy.poole4251@email.com,Female,22,Business,78.1,65,82,72.2,68.3,79,74,74.3,C,12,yes,Bachelor's,high,5
4252,Gina,Bender,gina.bender4252@email.com,Male,23,Business,80.0,40,66,50.3,52.3,60,56,54.7,F,9,yes,Master's,low,7
4253,Robert,Munoz,robert.munoz4253@email.com,Female,21,Engineering,81.7,63,65,61.6,72.0,60,50,62.7,D,5,no,High School,medium,9
4254,Shane,Golden,shane.golden4254@email.com,Female,18,English Literature,100.0,67,58,63.1,50.8,60,50,60.1,D,11,no,Associate,low,8
4255,James,Mcguire,james.mcguire4255@email.com,Male,18,History,96.1,56,53,64.7,50.0,60,50,55.0,F,15,yes,Doctorate,medium,7
4256,Richard,Hardy,richard.hardy4256@email.com,Male,18,Chemistry,74.8,62,85,63.1,60.6,60,62,71.2,C-,10,yes,High School,low,5
4257,Michele,West,michele.west4257@email.com,Male,18,Political Science,80.4,44,57,59.9,64.6,60,50,53.2,F,7,yes,High School,medium,7
4258,Michael,Mcpherson,michael.mcpherson4258@email.com,Male,22,Political Science,100.0,73,67,73.8,82.3,80,70,71.3,C-,14,yes,Associate,medium,5
4259,William,Lowe,william.lowe4259@email.com,Male,24,English Literature,96.9,70,72,74.9,85.5,81,91,74.8,C,9,yes,Bachelor's,medium,8
4260,Jonathan,Tyler,jonathan.tyler4260@email.com,Male,20,Physics,93.6,58,63,75.5,54.5,62,58,61.9,D,11,yes,Bachelor's,high,8
4261,Justin,Gomez,justin.gomez4261@email.com,Female,24,Political Science,79.2,85,56,64.6,56.7,60,50,65.3,D,14,yes,Master's,high,7
4262,Charles,Holmes,charles.holmes4262@email.com,Male,23,Chemistry,77.4,63,74,54.9,53.3,60,54,65.1,D,14,yes,Associate,medium,3
4263,Lindsey,Mcdonald,lindsey.mcdonald4263@email.com,Female,22,Engineering,69.9,74,73,80.6,78.7,81,89,76.5,C,16,yes,Bachelor's,medium,5
4264,Daniel,Brady,daniel.brady4264@email.com,Female,19,Physics,86.7,52,52,54.8,50.0,60,50,52.4,F,6,no,High School,low,5
4265,Rhonda,Salazar,rhonda.salazar4265@email.com,Male,19,Computer Science,97.0,72,82,86.0,84.7,76,87,79.8,C+,11,yes,Associate,medium,4
4266,Mary,Anderson,mary.anderson4266@email.com,Female,20,History,87.1,41,41,50.0,52.9,60,50,44.3,F,16,no,Master's,high,6
4267,Ellen,Coleman,ellen.coleman4267@email.com,Male,24,Mathematics,99.0,75,66,83.5,92.0,60,53,70.2,C-,10,yes,Master's,high,6
4268,Rose,Donovan,rose.donovan4268@email.com,Female,23,Computer Science,94.1,99,74,100.0,92.9,73,69,84.6,B,16,no,High School,low,4
4269,Steven,Kim,steven.kim4269@email.com,Male,20,Mathematics,90.6,52,58,50.0,52.1,60,69,56.3,F,10,yes,High School,low,5
4270,Marc,Long,marc.long4270@email.com,Female,23,Economics,65.8,61,46,60.2,56.2,60,50,53.5,F,14,yes,Master's,high,6
4271,Jill,Clark,jill.clark4271@email.com,Male,19,Psychology,97.4,83,66,85.7,64.5,63,87,75.0,C,16,yes,Master's,medium,3
4272,Travis,Kline,travis.kline4272@email.com,Male,22,History,82.6,40,48,50.0,50.0,60,59,47.7,F,15,no,Doctorate,high,4
4273,Monica,Ramirez,monica.ramirez4273@email.com,Male,21,Mathematics,84.0,79,95,85.5,74.0,67,90,86.4,B,6,yes,Bachelor's,low,5
4274,Edward,Dominguez,edward.dominguez4274@email.com,Male,24,Mathematics,82.4,42,49,55.0,50.0,60,50,48.2,F,13,yes,Associate,medium,8
4275,Richard,Rhodes,richard.rhodes4275@email.com,Male,20,Economics,89.5,80,87,82.6,85.9,69,63,81.2,B-,16,yes,High School,low,4
4276,Latasha,Sanchez,latasha.sanchez4276@email.com,Male,21,Biology,82.8,68,57,73.6,64.7,74,74,65.0,D,10,yes,Associate,medium,8
4277,Jamie,Carpenter,jamie.carpenter4277@email.com,Female,24,Economics,82.3,83,78,93.0,83.7,77,76,81.1,B-,13,yes,Master's,medium,7
4278,Kimberly,Nunez,kimberly.nunez4278@email.com,Female,23,Chemistry,71.0,44,53,50.0,67.4,61,60,51.9,F,17,yes,Bachelor's,medium,8
4279,Javier,Carr,javier.carr4279@email.com,Female,19,English Literature,84.3,42,48,50.0,63.4,60,50,48.0,F,15,yes,High School,medium,8
4280,Benjamin,Mills,benjamin.mills4280@email.com,Female,22,Computer Science,73.5,40,40,50.0,50.0,60,50,43.5,F,6,yes,Master's,medium,6
4281,Michael,Taylor,michael.taylor4281@email.com,Male,24,Physics,100.0,78,73,79.4,78.2,66,80,75.8,C,7,yes,Doctorate,low,6
4282,Stacy,Craig,stacy.craig4282@email.com,Male,21,Business,96.9,67,41,55.6,50.0,60,50,52.6,F,18,yes,Master's,medium,10
4283,Barry,Jones,barry.jones4283@email.com,Female,20,Engineering,85.3,76,75,78.2,70.2,78,77,75.8,C,13,yes,Associate,medium,2
4284,Sandra,Castro,sandra.castro4284@email.com,Male,20,Physics,97.3,82,57,76.3,68.9,84,68,69.5,D,14,yes,Bachelor's,high,8
4285,Jennifer,Marquez,jennifer.marquez4285@email.com,Male,21,Computer Science,93.3,59,71,74.1,72.3,68,51,65.6,D,13,yes,Bachelor's,medium,8
4286,Natalie,Davenport,natalie.davenport4286@email.com,Male,22,Political Science,90.0,63,85,74.3,53.0,76,71,73.9,C,11,no,Master's,high,4
4287,Ana,Gallagher,ana.gallagher4287@email.com,Male,23,Engineering,68.4,76,78,74.4,69.2,71,69,75.5,C,13,yes,Associate,medium,5
4288,Megan,Moore,megan.moore4288@email.com,Male,20,Computer Science,100.0,89,79,86.8,85.4,71,81,82.9,B-,15,yes,High School,medium,3
4289,Eric,Carpenter,eric.carpenter4289@email.com,Male,21,History,67.1,45,61,63.3,50.0,60,56,55.3,F,8,yes,Associate,medium,5
4290,Brandon,Ruiz,brandon.ruiz4290@email.com,Male,19,English Literature,100.0,92,72,84.3,76.1,86,73,80.3,B-,12,no,High School,medium,3
4291,Sarah,Rogers,sarah.rogers4291@email.com,Male,19,Mathematics,65.2,49,51,64.8,50.0,60,50,52.1,F,13,yes,Bachelor's,medium,7
4292,Keith,Parker,keith.parker4292@email.com,Male,19,Engineering,73.2,41,53,50.0,50.0,60,50,49.0,F,12,yes,High School,low,7
4293,Jennifer,Andrews,jennifer.andrews4293@email.com,Female,19,Business,83.9,99,85,74.6,99.4,60,88,88.0,B+,8,yes,Bachelor's,medium,5
4294,Kenneth,Morgan,kenneth.morgan4294@email.com,Male,24,Engineering,86.3,58,56,73.9,66.0,68,84,62.4,D,9,yes,Bachelor's,medium,4
4295,Aaron,Andrews,aaron.andrews4295@email.com,Male,24,Engineering,71.3,40,54,60.3,62.3,61,63,52.2,F,9,yes,Associate,low,8
4296,Carol,Miles,carol.miles4296@email.com,Male,20,Mathematics,81.8,86,68,86.2,74.5,65,72,75.8,C,15,yes,Associate,low,7
4297,Courtney,Jones,courtney.jones4297@email.com,Male,20,Psychology,79.8,83,59,77.4,89.2,85,66,71.6,C-,7,yes,High School,low,6
4298,Vicki,Scott,vicki.scott4298@email.com,Female,23,Physics,78.8,47,61,51.3,50.0,60,53,54.5,F,17,yes,Associate,low,8
4299,Matthew,Brown,matthew.brown4299@email.com,Male,24,Computer Science,100.0,82,71,94.4,72.6,68,62,75.8,C,10,yes,High School,low,6
4300,David,Campbell,david.campbell4300@email.com,Female,21,Chemistry,72.7,41,61,63.9,50.3,60,62,54.8,F,13,no,High School,low,8
4301,Vanessa,Stevenson,vanessa.stevenson4301@email.com,Male,20,Psychology,100.0,63,82,81.6,77.1,68,78,75.0,C,11,yes,Bachelor's,medium,2
4302,Roy,Miller,roy.miller4302@email.com,Female,19,Economics,79.1,44,46,57.7,58.2,60,59,49.2,F,5,yes,Bachelor's,low,8
4303,David,Fox,david.fox4303@email.com,Female,22,Mathematics,92.5,43,40,50.0,50.0,60,63,45.7,F,10,yes,High School,low,8
4304,Nicole,Stevens,nicole.stevens4304@email.com,Female,23,English Literature,92.1,65,66,80.3,84.6,74,84,70.4,C-,18,yes,Master's,medium,3
4305,Thomas,Simmons,thomas.simmons4305@email.com,Male,22,History,75.9,70,60,68.4,62.8,60,62,64.2,D,15,yes,Doctorate,medium,7
4306,Lisa,Steele,lisa.steele4306@email.com,Male,19,History,83.6,44,49,51.1,50.0,68,59,49.8,F,9,yes,High School,low,5
4307,Victoria,Haynes,victoria.haynes4307@email.com,Male,21,Political Science,81.3,61,54,63.7,58.2,61,56,57.8,F,12,no,Doctorate,high,6
4308,Vincent,Green,vincent.green4308@email.com,Female,22,Political Science,75.9,76,70,93.0,78.3,60,78,74.8,C,12,yes,Bachelor's,medium,4
4309,Shannon,Murray,shannon.murray4309@email.com,Male,22,Physics,91.7,51,54,60.7,55.5,69,50,54.2,F,5,yes,Bachelor's,medium,5
4310,Henry,Lewis,henry.lewis4310@email.com,Female,21,Mathematics,80.3,49,40,50.0,55.0,60,50,46.5,F,14,yes,Bachelor's,medium,5
4311,Jennifer,Mcdaniel,jennifer.mcdaniel4311@email.com,Male,20,Engineering,72.4,77,68,68.0,71.7,71,67,71.0,C-,9,yes,Associate,low,5
4312,Christopher,Smith,christopher.smith4312@email.com,Male,24,Biology,100.0,81,78,94.0,73.2,75,70,79.4,C+,14,yes,Master's,low,6
4313,Robert,Crawford,robert.crawford4313@email.com,Female,20,Economics,83.9,76,83,80.4,83.0,84,65,79.0,C+,10,yes,Associate,medium,5
4314,Natalie,White,natalie.white4314@email.com,Male,20,Physics,77.8,40,48,50.0,50.0,60,58,47.5,F,10,yes,Associate,high,7
4315,Anthony,Ho,anthony.ho4315@email.com,Male,18,Political Science,68.3,69,62,59.3,64.0,60,57,63.4,D,20,yes,High School,medium,10
4316,Elizabeth,Cantu,elizabeth.cantu4316@email.com,Female,22,Computer Science,90.2,78,75,78.5,62.6,65,58,73.5,C,9,yes,Associate,medium,3
4317,Robert,Wood,robert.wood4317@email.com,Male,21,Psychology,79.2,40,41,50.0,50.0,60,50,43.9,F,15,yes,Associate,low,4
4318,Jennifer,Rice,jennifer.rice4318@email.com,Male,21,Mathematics,91.7,77,92,85.3,80.0,67,82,84.1,B,11,yes,High School,medium,6
4319,Mitchell,Irwin,mitchell.irwin4319@email.com,Male,18,Business,86.2,40,40,50.0,60.4,60,50,44.0,F,14,yes,Bachelor's,medium,8
4320,Wayne,Thomas,wayne.thomas4320@email.com,Female,20,Physics,81.3,65,78,82.1,76.1,64,92,75.2,C,12,yes,Master's,low,4
4321,Matthew,Marks,matthew.marks4321@email.com,Male,24,Chemistry,73.1,46,52,62.4,50.0,60,60,52.4,F,7,yes,Doctorate,medium,5
4322,Ariel,Tran,ariel.tran4322@email.com,Male,19,English Literature,84.3,62,93,84.0,82.3,67,71,78.9,C+,14,yes,High School,medium,5
4323,Julie,Andrews,julie.andrews4323@email.com,Female,22,Computer Science,87.3,63,54,51.8,60.2,60,61,57.8,F,7,yes,High School,low,6
4324,Lauren,Harvey,lauren.harvey4324@email.com,Female,18,Business,92.4,74,80,87.1,75.0,68,84,78.6,C+,10,yes,Bachelor's,high,6
4325,Omar,Reeves,omar.reeves4325@email.com,Female,24,Chemistry,100.0,80,85,88.5,82.1,67,82,82.5,B-,14,yes,Bachelor's,medium,1
4326,Veronica,Hernandez,veronica.hernandez4326@email.com,Male,24,Chemistry,88.8,84,81,81.8,94.8,63,70,80.7,B-,18,yes,Bachelor's,medium,5
4327,Hayley,Rodriguez,hayley.rodriguez4327@email.com,Female,19,Chemistry,92.0,67,68,74.1,72.0,72,74,69.4,D,15,yes,Bachelor's,low,6
4328,Tabitha,Carlson,tabitha.carlson4328@email.com,Male,22,Biology,93.9,55,73,79.4,63.9,66,75,67.7,D,16,yes,High School,medium,4
4329,Brandon,Underwood,brandon.underwood4329@email.com,Female,22,Psychology,70.8,59,65,81.5,66.8,81,67,66.0,D,14,yes,High School,medium,8
4330,Jessica,Pearson,jessica.pearson4330@email.com,Male,21,Engineering,93.3,78,90,87.6,79.1,60,84,83.6,B,13,yes,Bachelor's,medium,3
4331,Christina,Davis,christina.davis4331@email.com,Male,23,Physics,79.5,52,74,62.6,54.4,70,50,62.7,D,15,yes,Master's,low,7
4332,Cindy,Le,cindy.le4332@email.com,Female,22,Economics,89.1,92,88,75.5,86.7,94,78,87.2,B+,10,yes,Associate,low,6
4333,Diana,Williams,diana.williams4333@email.com,Female,19,Engineering,66.1,67,61,59.8,63.4,60,55,62.2,D,12,yes,Associate,medium,5
4334,Alexandra,Santana,alexandra.santana4334@email.com,Male,19,Economics,89.2,84,90,100.0,79.4,66,91,87.6,B+,22,yes,High School,low,3
4335,Latoya,Taylor,latoya.taylor4335@email.com,Female,19,Psychology,87.6,81,73,75.4,80.6,74,100,78.8,C+,6,no,Associate,low,3
4336,Kimberly,Schmidt,kimberly.schmidt4336@email.com,Male,23,Chemistry,74.0,90,87,82.4,84.7,88,60,84.7,B,9,yes,Associate,medium,5
4337,Alan,Keller,alan.keller4337@email.com,Male,21,Economics,84.8,88,72,94.0,72.4,67,90,80.6,B-,8,yes,Associate,low,6
4338,Jeffery,Johnson,jeffery.johnson4338@email.com,Male,24,Computer Science,77.6,43,46,54.8,59.8,60,50,47.8,F,5,yes,Associate,medium,8
4339,Scott,Elliott,scott.elliott4339@email.com,Male,22,Computer Science,93.1,64,74,50.0,64.1,69,50,65.5,D,11,yes,Associate,high,5
4340,Evan,Jenkins,evan.jenkins4340@email.com,Female,18,Psychology,68.8,88,85,91.1,76.4,75,74,84.6,B,10,yes,Master's,medium,5
4341,Noah,Shaw,noah.shaw4341@email.com,Male,21,Engineering,85.4,72,73,73.3,56.9,70,76,72.1,C-,10,yes,High School,medium,4
4342,Daniel,Guerrero,daniel.guerrero4342@email.com,Female,21,Mathematics,91.2,99,87,91.6,74.9,72,74,88.5,B+,13,yes,Master's,medium,6
4343,Patricia,Brown,patricia.brown4343@email.com,Female,22,Psychology,89.6,43,57,50.0,50.0,60,50,51.2,F,13,yes,Associate,medium,8
4344,Jonathan,Fleming,jonathan.fleming4344@email.com,Female,18,Psychology,93.4,66,72,76.8,64.2,79,70,70.5,C-,18,no,High School,low,6
4345,Maxwell,Reed,maxwell.reed4345@email.com,Male,20,Chemistry,78.7,55,53,61.5,50.0,60,54,54.8,F,9,no,Associate,low,6
4346,Alicia,Garza,alicia.garza4346@email.com,Male,23,History,68.6,40,40,50.0,57.1,60,50,43.9,F,11,yes,Master's,medium,8
4347,Juan,Bailey,juan.bailey4347@email.com,Female,19,Biology,81.6,87,89,74.1,89.2,67,87,85.7,B,16,no,Doctorate,high,4
4348,Thomas,Odom,thomas.odom4348@email.com,Female,20,Mathematics,80.9,46,60,71.3,51.5,60,73,57.9,F,9,yes,Associate,low,7
4349,Timothy,Griffith,timothy.griffith4349@email.com,Male,20,Mathematics,93.9,80,73,91.3,91.8,69,70,77.4,C+,13,yes,Associate,medium,6
4350,Daniel,Martinez,daniel.martinez4350@email.com,Male,19,Computer Science,87.6,71,80,71.2,80.4,77,50,73.4,C,10,yes,Bachelor's,high,3
4351,Shelly,Atkins,shelly.atkins4351@email.com,Female,22,Engineering,97.3,72,78,88.8,82.4,83,86,78.6,C+,15,yes,Associate,medium,5
4352,Tiffany,Turner,tiffany.turner4352@email.com,Male,24,Engineering,100.0,76,69,82.9,91.3,60,76,73.9,C,10,yes,High School,medium,4
4353,Christy,Smith,christy.smith4353@email.com,Female,24,English Literature,77.6,70,85,78.4,75.5,80,75,78.1,C+,6,yes,Master's,medium,5
4354,Karen,Molina,karen.molina4354@email.com,Male,21,Computer Science,69.6,80,71,72.9,80.5,60,59,72.6,C-,15,yes,Associate,medium,3
4355,James,Brown,james.brown4355@email.com,Male,20,Economics,90.6,86,93,84.3,76.9,62,83,86.7,B,8,yes,Bachelor's,medium,1
4356,Andrea,Ward,andrea.ward4356@email.com,Female,22,History,62.5,81,76,80.8,88.5,67,74,78.0,C+,15,yes,High School,low,3
4357,Cindy,Ellis,cindy.ellis4357@email.com,Male,24,Chemistry,86.4,78,77,83.7,73.7,61,86,78.0,C+,17,yes,High School,medium,6
4358,Cynthia,Jackson,cynthia.jackson4358@email.com,Male,21,History,73.0,79,86,88.6,73.5,83,74,82.3,B-,12,yes,Bachelor's,low,2
4359,Lauren,Smith,lauren.smith4359@email.com,Female,21,Business,100.0,66,70,70.9,69.0,60,63,67.7,D,11,no,Bachelor's,medium,6
4360,Sarah,Cunningham,sarah.cunningham4360@email.com,Female,20,English Literature,69.1,40,40,50.0,50.0,60,50,43.5,F,12,no,High School,low,8
4361,Tiffany,Romero,tiffany.romero4361@email.com,Female,20,History,86.8,72,56,70.1,61.0,69,65,64.1,D,9,yes,High School,medium,4
4362,Brian,Pierce,brian.pierce4362@email.com,Female,21,Business,84.5,55,70,68.0,68.3,60,66,64.3,D,12,yes,Bachelor's,medium,5
4363,Carla,Foster,carla.foster4363@email.com,Male,19,Business,85.5,67,71,78.6,56.2,73,66,69.5,D,13,no,Doctorate,high,4
4364,Jonathan,Macias,jonathan.macias4364@email.com,Male,22,Physics,88.9,82,82,75.7,93.7,74,73,80.7,B-,13,yes,Doctorate,medium,5
4365,Deborah,Bailey,deborah.bailey4365@email.com,Female,24,Psychology,77.9,61,55,50.0,50.0,60,50,55.8,F,17,yes,Associate,medium,5
4366,David,Lane,david.lane4366@email.com,Male,23,Chemistry,72.7,71,84,87.0,82.0,64,84,79.3,C+,10,yes,Associate,medium,8
4367,Sarah,Carey,sarah.carey4367@email.com,Female,19,History,80.5,63,40,50.0,50.0,60,50,50.4,F,11,yes,High School,medium,7
4368,Benjamin,Costa,benjamin.costa4368@email.com,Female,23,Computer Science,98.9,69,81,91.9,67.7,86,96,79.6,C+,12,yes,Bachelor's,low,6
4369,Todd,Stevens,todd.stevens4369@email.com,Female,21,Mathematics,89.0,54,78,92.9,61.9,60,63,69.1,D,13,yes,Master's,high,7
4370,Michael,Nielsen,michael.nielsen4370@email.com,Male,24,Computer Science,90.2,84,85,89.8,86.2,64,73,83.0,B,20,no,High School,low,6
4371,Amber,Diaz,amber.diaz4371@email.com,Female,20,Economics,87.8,84,90,80.1,85.9,88,83,86.3,B,7,yes,Associate,high,6
4372,Christian,Gibson,christian.gibson4372@email.com,Female,20,Computer Science,75.5,69,73,74.2,81.5,74,76,72.8,C-,11,yes,Master's,high,5
4373,Yolanda,Gaines,yolanda.gaines4373@email.com,Male,23,English Literature,85.6,71,81,89.4,89.3,70,97,80.4,B-,12,yes,Master's,high,2
4374,Cory,Wilson,cory.wilson4374@email.com,Male,21,Economics,84.5,60,79,97.8,78.0,87,71,74.9,C,17,yes,Master's,high,4
